,Order Date,Sales,Segment,Profit
6998,2014-02-10,354.9,Consumer,17.745
6999,2014-08-13,607.68,Home Office,36.36
7005,2014-03-24,433.62,Consumer,28.71
7010,2014-03-11,933.408,Consumer,-173.3472
7012,2014-11-17,646.425,Corporate,45.585
7013,2014-12-09,1004.024,Consumer,-112.9527
7015,2014-02-21,735.048,Consumer,-32.712
7018,2014-02-27,454.8,Consumer,77.28
7023,2014-11-27,828.6,Home Office,240.294
7029,2014-06-23,717.336,Consumer,15.936
7035,2014-04-17,567.6,Consumer,113.52
7037,2014-05-05,533.88,Consumer,-74.79
7043,2014-05-19,344.704,Consumer,38.7792
7048,2014-11-25,249.06,Consumer,59.76
7054,2014-08-06,422.82,Home Office,12.6
7056,2014-11-04,486.368,Consumer,36.4776
7061,2014-11-17,407.2626,Home Office,-192.1374
7065,2014-08-08,469.92,Consumer,51.69
7068,2014-07-12,158.58,Corporate,44.28
7071,2014-12-12,647.76,Consumer,291.36
7072,2014-12-19,758.484,Consumer,126.324
7073,2014-05-24,841.8,Corporate,227.25
7076,2014-12-05,498.42,Consumer,224.28
7077,2014-09-05,274.14,Consumer,106.74
7080,2014-12-02,226.257,Consumer,-47.043
7091,2014-10-17,1875.258,Corporate,-968.8833
7093,2014-08-16,695.808,Corporate,-301.632
7094,2014-08-21,197.94,Consumer,96.99
7096,2014-06-18,572.481,Home Office,127.101
7097,2014-05-24,735.75,Consumer,345.75
7100,2014-03-03,221.4,Consumer,35.4
7103,2014-09-23,471.21568,Corporate,79.29568
7106,2014-09-30,344.22,Home Office,-189.321
7113,2014-11-21,709.128,Corporate,-236.412
7114,2014-08-26,304.3776,Home Office,-3.7224
7115,2014-05-21,205.44,Home Office,-164.4
7117,2014-12-31,530.22,Home Office,180.24
7124,2014-12-27,204.3,Consumer,28.6
7126,2014-04-11,206.784,Consumer,-58.596
7128,2014-10-27,568.215,Consumer,-79.605
7130,2014-10-05,526.635,Consumer,81.885
7132,2014-06-30,634.78788,Corporate,62.32788
7133,2014-02-10,1128.384,Consumer,62.664
7136,2014-06-02,207.9,Consumer,41.58
7138,2014-10-06,803.04,Consumer,345.12
7141,2014-12-04,183.136,Consumer,48.056
7146,2014-08-20,1168.4,Corporate,306.7
7148,2014-11-07,449.568,Home Office,-73.0548
7150,2014-10-13,435.84,Consumer,130.752
7151,2014-09-08,301.38,Consumer,0.0
7155,2014-10-02,854.784,Corporate,-241.956
7157,2014-09-27,390.08,Corporate,-92.72
7161,2014-12-09,1089.75,Consumer,305.13
7162,2014-03-21,443.7,Corporate,44.28
7166,2014-08-21,148.44,Corporate,-100.98
7171,2014-08-07,310.14,Home Office,99.18
7174,2014-06-11,421.38,Consumer,75.84
7177,2014-07-12,285.3,Corporate,37.08
7178,2014-10-17,243.6,Corporate,102.2
7179,2014-11-27,263.1,Consumer,49.95
7181,2014-05-13,423.24,Home Office,21.12
7183,2014-09-16,632.61,Consumer,-632.61
7188,2014-10-31,251.006,Consumer,-68.1302
7192,2014-03-05,446.148,Home Office,198.228
7194,2014-09-11,718.794,Corporate,303.354
7204,2014-12-16,352.86,Consumer,35.28
7205,2014-10-29,701.298,Home Office,-257.202
7207,2014-11-12,142.08,Home Office,22.71
7209,2014-12-02,453.747,Consumer,-74.793
7213,2014-02-04,419.4,Home Office,146.79
7215,2014-02-11,670.95,Corporate,113.94
7217,2014-05-20,379.134,Consumer,-13.446
7218,2014-06-13,452.94,Home Office,67.941
7220,2014-07-21,364.392,Home Office,-60.768
7221,2014-08-18,224.856,Consumer,42.426
7222,2014-09-03,333.48,Consumer,49.98
7224,2014-06-26,484.03,Corporate,47.53
7225,2014-04-16,504.972,Home Office,127.692
7226,2014-04-27,256.86,Corporate,2.52
7230,2014-09-08,332.28,Corporate,-60.92
7236,2014-12-02,317.058,Consumer,-18.1176
7239,2014-01-06,234.0,Corporate,28.08
7242,2014-06-02,667.4244,Corporate,-155.4756
7244,2014-12-26,909.552,Home Office,30.272
7246,2014-11-17,584.2,Home Office,239.52
7248,2014-11-26,351.66,Consumer,17.58
7254,2014-07-02,661.32,Consumer,205.0
7255,2014-08-01,660.08,Home Office,131.98
7257,2014-10-21,504.09,Consumer,85.68
7260,2014-03-20,553.92,Consumer,22.08
7262,2014-11-17,618.3,Corporate,178.5
7264,2014-08-26,296.64,Consumer,-59.4
7269,2014-11-17,490.4802,Consumer,153.6102
7272,2014-11-03,384.592,Corporate,-81.7258
7283,2014-09-18,723.92,Home Office,188.2192
7286,2014-01-28,336.6,Home Office,158.16
7289,2014-11-18,161.7,Home Office,59.8
7290,2014-04-15,651.96,Corporate,12.96
7296,2014-04-17,361.86,Corporate,126.63
7298,2014-11-21,424.2,Consumer,-271.5
7301,2014-06-09,516.0,Consumer,61.92
7302,2014-09-27,1451.5,Consumer,595.1
7303,2014-06-12,479.36,Home Office,119.84
7304,2014-12-10,252.72,Home Office,50.4
7306,2014-11-11,239.952,Corporate,-35.9928
7309,2014-11-25,321.568,Consumer,-16.0784
7310,2014-11-24,408.42,Consumer,32.58
7314,2014-10-15,276.18,Corporate,60.74
7315,2014-07-28,465.156,Corporate,-255.864
7319,2014-09-16,529.9,Consumer,105.98
7320,2014-05-04,293.85,Consumer,61.68
7321,2014-10-01,375.9,Consumer,7.35
7322,2014-03-05,348.39,Home Office,97.44
7323,2014-03-25,469.99,Corporate,136.2971
7327,2014-08-18,191.31,Consumer,7.56
7329,2014-05-21,192.9,Home Office,40.5
7330,2014-10-03,246.84,Home Office,51.78
7334,2014-10-04,524.896,Corporate,-124.664
7335,2014-07-16,324.0,Home Office,38.88
7339,2014-07-16,662.448,Consumer,240.108
7340,2014-05-28,539.97,Home Office,134.9925
7341,2014-09-02,390.24,Consumer,195.12
7351,2014-08-26,274.992,Corporate,-158.208
7352,2014-05-05,408.42,Consumer,171.36
7354,2014-08-21,736.29,Consumer,8.04
7355,2014-06-27,198.24,Corporate,23.76
7363,2014-08-20,795.2064,Consumer,245.4064
7365,2014-11-25,253.92,Home Office,68.52
7372,2014-01-01,846.288,Corporate,46.998
7383,2014-12-31,258.12,Corporate,92.88
7388,2014-11-27,230.22,Consumer,62.1
7390,2014-06-12,280.792,Home Office,35.099
7391,2014-03-04,493.32,Corporate,172.56
7392,2014-06-13,858.24,Consumer,143.04
7393,2014-06-12,290.64,Consumer,92.82
7394,2014-04-22,154.26,Consumer,60.12
7395,2014-03-27,281.34,Home Office,104.04
7398,2014-02-19,876.681,Consumer,121.311
7399,2014-10-23,11199.968,Home Office,3919.9888
7400,2014-08-12,569.97,Consumer,-159.66
7401,2014-03-19,220.24,Home Office,15.36
7403,2014-06-27,545.916,Consumer,72.7888
7405,2014-06-10,359.475,Corporate,-338.025
7406,2014-01-22,1226.52,Home Office,232.92
7409,2014-06-26,781.47,Consumer,-594.09
7410,2014-02-05,379.38,Corporate,125.16
7417,2014-10-12,560.1,Home Office,5.6
7419,2014-11-11,430.88,Corporate,124.9552
7421,2014-11-25,395.32776,Consumer,50.68776
7424,2014-03-05,339.18,Home Office,67.8
7425,2014-07-04,333.6,Corporate,106.72
7428,2014-12-03,273.456,Corporate,-12.204
7430,2014-11-04,245.22,Consumer,31.86
7432,2014-06-16,698.352,Consumer,52.3764
7439,2014-08-06,517.92,Corporate,243.42
7443,2014-11-17,322.2,Corporate,25.74
7451,2014-06-30,422.928,Corporate,4.698
7452,2014-10-30,694.32,Corporate,180.48
7453,2014-05-29,581.55,Consumer,122.1
7457,2014-03-05,254.19,Corporate,-245.81
7458,2014-12-29,524.178,Consumer,-24.702
7459,2014-12-29,918.96,Consumer,128.64
7461,2014-06-27,560.655,Corporate,118.305
7465,2014-11-24,113.82,Consumer,46.62
7469,2014-12-22,228.78,Corporate,11.4
7472,2014-04-01,519.48,Consumer,93.48
7475,2014-03-31,382.14,Consumer,145.2
7477,2014-08-04,369.9,Consumer,92.43
7479,2014-09-09,230.5098,Consumer,9.8898
7480,2014-03-28,559.872,Consumer,43.542
7483,2014-12-23,607.52,Consumer,97.2032
7487,2014-10-10,447.2,Consumer,147.5
7488,2014-02-06,576.72,Home Office,28.8
7490,2014-07-18,478.56,Corporate,239.28
7498,2014-06-10,862.812,Corporate,277.992
7499,2014-11-05,157.5,Home Office,28.14
7504,2014-03-04,108.56,Corporate,24.96
7506,2014-06-17,350.406,Corporate,66.186
7507,2014-10-17,545.094,Corporate,-72.996
7508,2014-10-06,172.62,Home Office,58.68
7512,2014-03-18,822.42,Consumer,123.36
7515,2014-01-06,354.15,Home Office,173.52
7517,2014-08-07,517.47,Home Office,103.47
7520,2014-01-09,1843.17,Corporate,36.75
7521,2014-09-09,319.984,Corporate,107.9946
7522,2014-10-02,405.12,Consumer,52.64
7524,2014-05-29,358.0,Home Office,110.96
7526,2014-06-23,204.16,Consumer,79.6
7527,2014-04-29,228.285,Consumer,40.485
7532,2014-11-17,119.94,Consumer,5.997
7533,2014-11-28,497.94,Corporate,224.073
7535,2014-06-13,189.7,Consumer,94.8
7536,2014-02-04,582.894,Corporate,26.874
7537,2014-10-17,320.37,Corporate,32.01
7542,2014-03-12,346.14,Corporate,17.28
7543,2014-02-04,273.24,Corporate,62.76
7544,2014-11-04,959.984,Consumer,311.9948
7547,2014-10-03,415.2,Consumer,20.76
7548,2014-12-11,283.8,Consumer,45.36
7550,2014-02-11,262.14,Consumer,-214.98
7551,2014-07-31,330.4,Consumer,85.904
7554,2014-08-31,275.58,Corporate,35.82
7555,2014-08-11,600.48,Consumer,84.0
7563,2014-09-26,521.82,Corporate,114.75
7566,2014-07-09,145.9,Home Office,62.737
7570,2014-01-03,486.09,Corporate,106.92
7572,2014-12-30,327.4446,Consumer,-92.9754
7576,2014-11-27,263.58,Consumer,-131.82
7578,2014-03-15,298.566,Consumer,43.056
7580,2014-09-06,300.24,Corporate,42.0
7585,2014-05-22,221.94,Consumer,19.59
7587,2014-04-17,228.42,Corporate,63.45
7592,2014-07-26,259.92,Consumer,-25.992
7593,2014-06-17,216.04,Consumer,21.6
7598,2014-11-18,358.88,Corporate,49.32
7600,2014-11-27,144.585,Consumer,-0.135
7602,2014-04-28,355.968,Home Office,-11.952
7604,2014-01-16,139.65,Consumer,15.3
7606,2014-01-24,364.14,Corporate,80.1
7607,2014-12-12,309.12,Home Office,27.82
7608,2014-11-25,731.82,Consumer,146.34
7610,2014-04-24,374.058,Consumer,141.258
7611,2014-07-29,247.86,Home Office,27.24
7613,2014-12-02,629.64,Home Office,107.0388
7616,2014-10-18,594.22,Corporate,148.5
7618,2014-11-12,231.36,Home Office,85.56
7620,2014-11-14,145.8,Consumer,42.15
7623,2014-10-17,547.3,Corporate,175.136
7625,2014-02-17,574.02,Home Office,269.73
7628,2014-12-04,429.7293,Corporate,-348.6807
7630,2014-07-09,507.6,Home Office,218.16
7632,2014-01-22,264.492,Corporate,114.612
7633,2014-12-03,901.908,Consumer,100.128
7635,2014-06-02,324.744,Consumer,-77.1267
7637,2014-04-13,537.03,Corporate,107.37
7643,2014-11-27,126.3,Consumer,40.416
7645,2014-08-04,394.98,Consumer,35.52
7646,2014-10-24,423.1755,Corporate,35.6355
7648,2014-08-19,263.736,Home Office,23.076
7649,2014-11-14,341.55552,Corporate,115.63552
7650,2014-08-21,486.1725,Corporate,128.7225
7652,2014-06-03,295.29,Consumer,0.0
7660,2014-10-02,333.36,Consumer,49.86
7663,2014-06-18,533.2527,Consumer,206.3727
7664,2014-06-03,266.58,Consumer,87.84
7667,2014-06-13,330.144,Home Office,-198.096
7668,2014-07-29,507.84,Home Office,10.08
7670,2014-08-17,391.86,Consumer,90.12
7672,2014-01-06,736.8225,Home Office,207.9225
7674,2014-10-10,657.84,Consumer,236.76
7681,2014-12-04,235.92,Home Office,51.84
7682,2014-08-22,546.3612,Consumer,-104.8488
7685,2014-01-17,399.672,Corporate,-14.9877
7692,2014-10-29,722.36,Consumer,50.56
7694,2014-01-30,362.85,Corporate,32.64
7698,2014-12-10,644.88,Corporate,180.48
7699,2014-05-22,386.3,Consumer,169.9
7702,2014-02-21,386.91,Home Office,-185.7168
7708,2014-08-09,520.11,Consumer,244.44
7712,2014-08-01,366.84,Home Office,157.74
7713,2014-07-04,287.97,Consumer,77.7519
7714,2014-09-01,638.73,Consumer,166.0698
7715,2014-08-12,578.34,Consumer,277.56
7717,2014-03-20,246.0,Consumer,81.15
7720,2014-11-10,825.216,Corporate,-144.444
7726,2014-03-27,318.48,Consumer,6.24
7728,2014-12-10,419.4,Corporate,146.79
7729,2014-11-28,388.872,Consumer,-82.638
7730,2014-08-11,311.688,Corporate,-685.752
7737,2014-12-26,229.284,Consumer,-7.656
7741,2014-04-15,497.592,Corporate,-116.208
7743,2014-12-05,424.2,Corporate,161.16
7745,2014-11-04,206.784,Consumer,-27.576
7746,2014-06-17,226.557,Consumer,98.127
7747,2014-04-11,240.64,Consumer,86.56
7750,2014-08-30,1151.22,Consumer,287.7
7751,2014-04-09,529.9884,Corporate,-34.2516
7753,2014-01-20,465.0,Corporate,79.05
7754,2014-11-30,263.136,Consumer,-17.584
7756,2014-08-21,465.0372,Corporate,19.9872
7760,2014-12-26,304.45,Consumer,76.1125
7762,2014-03-12,194.448,Consumer,24.288
7764,2014-01-18,264.99,Consumer,119.22
7765,2014-04-15,642.6,Corporate,70.68
7767,2014-05-28,477.15,Consumer,28.629
7770,2014-09-11,844.02,Consumer,8.28
7775,2014-05-07,253.692,Home Office,73.242
7776,2014-06-11,172.2,Consumer,41.28
7781,2014-09-03,254.526,Corporate,-93.3262
7782,2014-02-17,600.558,Consumer,-8.5794
7786,2014-03-28,297.48,Corporate,145.74
7788,2014-09-29,166.04,Consumer,79.68
7789,2014-05-16,420.96,Corporate,79.92
7791,2014-01-16,1057.38,Consumer,285.48
7804,2014-09-04,181.764,Home Office,-8.0784
7807,2014-04-09,306.9,Corporate,79.794
7809,2014-11-21,205.7,Consumer,41.1
7812,2014-12-31,120.24,Home Office,30.0
7816,2014-09-25,892.755,Consumer,386.805
7817,2014-03-05,355.11,Consumer,113.61
7822,2014-11-20,184.5,Corporate,77.4
7823,2014-11-10,693.198,Home Office,253.998
7824,2014-06-01,418.6728,Corporate,53.1528
7825,2014-07-16,664.146,Consumer,88.5528
7826,2014-08-30,612.981,Corporate,100.731
7827,2014-02-17,574.56,Consumer,44.64
7828,2014-10-03,771.72,Consumer,185.16
7829,2014-08-12,608.58,Consumer,0.0
7830,2014-09-09,1310.7,Home Office,327.6
7831,2014-11-25,415.872,Consumer,-41.5872
7832,2014-08-19,274.32,Corporate,0.0
7833,2014-11-07,663.84,Consumer,-409.44
7836,2014-04-30,571.32,Corporate,108.36
7840,2014-03-28,600.558,Consumer,-8.5794
7843,2014-07-24,397.89,Home Office,19.89
7846,2014-09-22,845.46,Consumer,295.74
7847,2014-06-09,544.275,Consumer,-152.415
7853,2014-10-13,232.2,Consumer,15.48
7857,2014-02-14,799.96,Consumer,343.9828
7858,2014-11-11,268.03,Corporate,-230.51
7860,2014-04-08,370.737,Consumer,123.507
7862,2014-04-05,287.28,Consumer,48.72
7866,2014-04-17,192.0,Consumer,1.92
7880,2014-05-28,337.2,Consumer,151.74
7882,2014-12-17,184.068,Consumer,-263.832
7884,2014-10-06,1015.168,Consumer,329.888
7885,2014-01-25,785.79,Consumer,369.27
7887,2014-05-07,664.56,Home Office,6.6
7899,2014-04-08,528.69,Consumer,206.16
7900,2014-11-08,505.7864,Consumer,120.5864
7904,2014-10-29,773.388,Consumer,326.448
7907,2014-12-31,684.606,Corporate,-63.234
7909,2014-09-17,409.8,Home Office,73.7
7911,2014-02-21,333.576,Home Office,25.0182
7914,2014-12-15,266.352,Consumer,-292.9872
7917,2014-06-13,377.01,Consumer,82.92
7919,2014-12-17,480.2232,Corporate,-13.2168
7921,2014-10-14,384.34656,Consumer,-162.01344
7922,2014-01-06,357.21,Home Office,138.87
7927,2014-04-10,191.6,Home Office,91.968
7931,2014-05-17,221.024,Consumer,-55.256
7932,2014-07-28,384.96852,Corporate,68.64852
7933,2014-10-15,303.3,Consumer,60.66
7936,2014-07-02,757.32,Consumer,136.26
7938,2014-08-18,517.92,Consumer,243.42
7947,2014-01-09,164.2,Corporate,26.24
7949,2014-12-27,984.84,Corporate,374.16
7951,2014-10-15,236.76,Consumer,47.28
7954,2014-02-14,447.876,Consumer,-10.044
7956,2014-04-01,198.528,Consumer,-23.232
7958,2014-12-26,142.74,Corporate,39.96
7960,2014-07-22,551.3886,Home Office,-157.5714
7961,2014-01-27,428.34,Consumer,137.04
7963,2014-04-16,356.6196,Consumer,53.6796
7971,2014-09-25,769.44,Consumer,269.22
7973,2014-12-11,241.89,Consumer,48.36
7974,2014-10-06,408.36,Consumer,77.58
7979,2014-11-10,508.26144,Corporate,192.50144
7982,2014-11-27,354.564,Home Office,-590.976
7984,2014-11-05,270.594,Corporate,-306.846
7989,2014-12-02,287.58,Consumer,31.62
7992,2014-11-07,752.76,Corporate,35.4
7993,2014-09-30,500.992,Home Office,-75.168
7998,2014-08-26,513.36,Corporate,66.72
7999,2014-10-23,145.35,Corporate,62.46
8000,2014-02-18,480.96,Home Office,-269.3376
8005,2014-03-26,374.58,Consumer,134.82
8007,2014-08-06,448.341,Corporate,147.681
8011,2014-02-18,455.97,Home Office,-106.393
8016,2014-03-13,511.02,Corporate,30.6
8018,2014-06-07,342.72,Consumer,112.98
8019,2014-10-29,341.46,Consumer,160.44
8023,2014-09-15,210.5685,Corporate,54.7185
8031,2014-01-26,362.4,Home Office,39.84
8032,2014-11-06,455.52,Consumer,59.19
8033,2014-12-20,378.39,Corporate,185.4
8035,2014-04-14,169.65,Consumer,18.6
8038,2014-06-27,584.61,Consumer,175.11
8039,2014-04-21,1116.99,Consumer,446.79
8042,2014-06-24,823.5,Consumer,312.9
8048,2014-10-21,211.12,Consumer,71.68
8054,2014-07-16,256.86,Home Office,2.52
8056,2014-01-29,239.97,Home Office,26.3967
8061,2014-06-25,276.69,Consumer,49.8042
8062,2014-03-27,245.13,Home Office,83.34
8063,2014-11-07,318.96,Consumer,149.9112
8064,2014-04-10,577.53,Consumer,190.53
8065,2014-11-17,138.3,Corporate,52.5
8066,2014-03-07,138.57,Consumer,45.72
8073,2014-08-01,487.616,Consumer,79.216
8078,2014-12-29,429.6,Consumer,163.2
8082,2014-07-21,548.2,Consumer,197.3
8083,2014-06-03,573.102,Corporate,222.822
8088,2014-04-21,312.822,Home Office,72.882
8094,2014-11-07,292.896,Corporate,104.076
8096,2014-12-10,444.768,Consumer,44.4768
8097,2014-12-03,251.16,Consumer,32.64
8098,2014-05-27,151.83,Home Office,37.95
8099,2014-09-15,895.944,Corporate,190.3881
8103,2014-03-20,346.68,Home Office,69.3
8108,2014-10-02,241.96,Consumer,60.49
8111,2014-09-03,534.72,Home Office,58.8
8118,2014-08-29,450.912,Home Office,-451.008
8120,2014-11-12,385.2,Consumer,107.82
8121,2014-11-28,495.99,Consumer,74.25
8129,2014-05-14,914.97,Corporate,411.7365
8130,2014-01-02,546.72,Consumer,185.88
8131,2014-11-17,317.7045,Corporate,104.5845
8133,2014-08-19,267.12,Corporate,-40.08
8145,2014-05-02,819.54,Consumer,139.32
8146,2014-01-17,883.8,Home Office,-397.8
8147,2014-09-18,586.5246,Consumer,169.2246
8155,2014-12-29,324.66,Consumer,32.34
8156,2014-09-26,540.189,Home Office,53.859
8157,2014-01-09,1032.75,Home Office,-165.24
8160,2014-10-03,495.3606,Consumer,149.0706
8161,2014-04-30,256.74,Corporate,110.34
8164,2014-06-13,124.428,Corporate,-177.312
8168,2014-06-04,291.06,Corporate,52.38
8171,2014-09-06,703.8,Consumer,56.28
8175,2014-05-09,207.81,Corporate,91.41
8176,2014-09-12,260.52,Consumer,-113.08
8178,2014-03-17,485.28,Corporate,29.04
8180,2014-05-14,587.97,Corporate,158.7519
8181,2014-05-03,559.872,Consumer,43.542
8183,2014-11-04,239.344,Consumer,62.804
8184,2014-09-26,222.81,Consumer,62.37
8187,2014-08-14,278.88,Home Office,114.3
8190,2014-06-09,87.237,Consumer,31.887
8193,2014-10-03,352.44,Consumer,59.88
8198,2014-07-30,886.95,Consumer,79.74
8200,2014-11-25,387.224,Consumer,38.024
8203,2014-04-11,242.88,Consumer,41.28
8208,2014-10-06,423.9,Consumer,-17.01
8210,2014-09-19,371.79,Corporate,59.4
8212,2014-07-22,123.12,Home Office,20.88
8215,2014-12-15,179.496,Corporate,-12.024
8217,2014-04-11,85.44,Corporate,0.84
8219,2014-05-19,706.86,Home Office,197.9208
8220,2014-11-07,260.34,Consumer,46.86
8221,2014-08-05,734.94,Consumer,130.62
8222,2014-09-17,244.2,Consumer,34.05
8224,2014-01-15,169.064,Corporate,-14.7931
8225,2014-04-14,436.704,Corporate,-38.2116
8226,2014-03-24,403.2,Corporate,-100.8
8227,2014-11-25,526.10568,Consumer,225.56568
8228,2014-07-24,583.48,Home Office,93.32
8229,2014-09-15,231.48,Consumer,30.0
8230,2014-09-16,576.0,Consumer,194.4
8239,2014-10-13,603.3,Home Office,205.05
8240,2014-09-17,623.3175,Home Office,-191.8125
8243,2014-09-18,318.43,Home Office,-77.333
8246,2014-12-08,432.81,Consumer,25.92
8250,2014-04-25,632.07,Corporate,-316.17
8253,2014-04-09,256.8,Home Office,30.78
8256,2014-03-22,364.74,Home Office,123.96
8257,2014-02-28,415.44,Corporate,149.49
8258,2014-08-07,222.9795,Consumer,-0.0705
8262,2014-11-09,377.01,Consumer,82.92
8263,2014-12-13,445.326,Consumer,63.606
8264,2014-08-07,592.68,Home Office,213.36
8266,2014-07-10,236.4,Home Office,96.9
8268,2014-07-17,597.0,Corporate,77.55
8271,2014-02-22,552.36,Consumer,121.48
8273,2014-12-22,281.97,Consumer,78.9516
8285,2014-08-02,676.485,Home Office,195.285
8287,2014-07-04,597.132,Corporate,49.761
8294,2014-01-24,642.69,Corporate,244.2
8295,2014-11-04,508.92,Corporate,-305.36
8298,2014-06-02,550.08,Corporate,82.44
8301,2014-09-03,527.46,Corporate,226.8
8302,2014-05-28,477.3,Consumer,138.417
8304,2014-11-21,447.876,Consumer,129.336
8308,2014-10-27,402.084,Home Office,-44.676
8311,2014-12-29,340.704,Corporate,-34.0704
8315,2014-11-06,341.577,Consumer,-30.393
8316,2014-02-17,579.51,Corporate,81.1314
8318,2014-09-17,659.7,Consumer,72.54
8322,2014-11-17,409.14,Corporate,85.86
8325,2014-09-16,395.94,Corporate,102.9444
8328,2014-06-18,1950.372,Corporate,-1121.688
8336,2014-12-11,347.64,Consumer,-0.06
8337,2014-05-29,165.42,Home Office,47.97
8338,2014-08-08,290.196,Corporate,57.996
8340,2014-09-03,215.976,Home Office,-2.6997
8341,2014-11-21,414.72,Home Office,62.16
8344,2014-09-05,334.4418,Consumer,-17.6582
8345,2014-04-18,612.198,Consumer,-81.702
8349,2014-12-12,149.4,Consumer,2.88
8350,2014-02-06,346.113,Home Office,107.613
8353,2014-03-20,286.605,Corporate,-68.805
8362,2014-04-17,516.66,Consumer,87.78
8363,2014-10-16,264.96,Consumer,10.56
8366,2014-07-12,443.73,Consumer,159.6
8368,2014-04-17,232.875,Corporate,-10.425
8372,2014-11-14,230.376,Home Office,-48.9549
8375,2014-11-16,408.42,Corporate,32.58
8378,2014-12-28,237.33,Consumer,47.25
8379,2014-11-06,159.99,Corporate,54.3966
8380,2014-10-06,160.93,Home Office,3.2186
8382,2014-08-04,673.647,Corporate,-186.573
8387,2014-09-25,383.96,Home Office,38.396
8396,2014-09-12,312.48,Home Office,-312.48
8397,2014-09-17,310.35,Consumer,108.6
8399,2014-11-21,520.38,Consumer,150.84
8406,2014-03-12,111.12,Consumer,23.28
8409,2014-04-11,211.68,Consumer,86.76
8413,2014-10-08,265.44,Corporate,31.84
8414,2014-11-17,385.76,Corporate,38.56
8418,2014-02-14,268.62,Corporate,91.32
8421,2014-06-27,526.45,Consumer,31.587
8422,2014-01-21,359.976,Consumer,130.4913
8424,2014-11-18,723.72,Corporate,253.26
8426,2014-08-03,211.464,Consumer,-66.996
8427,2014-09-12,204.83064,Home Office,40.55064
8438,2014-07-22,378.0,Consumer,-20.16
8449,2014-02-24,636.768,Consumer,212.208
8450,2014-07-01,283.26,Corporate,113.28
8456,2014-09-24,199.95,Consumer,63.984
8457,2014-11-27,220.56,Consumer,41.88
8459,2014-02-07,413.82,Corporate,20.61
8460,2014-07-11,529.8,Corporate,68.82
